route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
ATB:Line:2_71,ATB:ServiceJourney:71_211028073287183_85,ATB:DayType:802,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073287187_6005,ATB:DayType:790,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073287190_6009,ATB:DayType:790,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073287192_6011,ATB:DayType:790,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073287194_6013,ATB:DayType:790,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073287196_6015,ATB:DayType:790,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073287198_6017,ATB:DayType:790,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073287200_6019,ATB:DayType:790,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073287202_6021,ATB:DayType:790,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073287204_6023,ATB:DayType:790,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073287206_6025,ATB:DayType:790,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073287220_4,ATB:DayType:767,71E Dora ekspress,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073287223_14,ATB:DayType:767,Dora via Klettkrysset-E6,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073287225_20,ATB:DayType:767,71E Dora ekspress,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073287226_22,ATB:DayType:767,Dora via Klettkrysset-E6,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073287228_28,ATB:DayType:767,71E Dora ekspress,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073287232_48,ATB:DayType:767,Dora via Klettkrysset-E6,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073287234_54,ATB:DayType:767,Dora via Klettkrysset-E6,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073287236_60,ATB:DayType:767,Dora via Klettkrysset-E6,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073287237_64,ATB:DayType:767,Dora via Klettkrysset-E6,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073288170_6008,ATB:DayType:790,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073288192_6010,ATB:DayType:790,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073288193_6012,ATB:DayType:790,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073288194_6014,ATB:DayType:790,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073288195_6016,ATB:DayType:790,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073288196_6018,ATB:DayType:790,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073288197_6020,ATB:DayType:790,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073288198_6022,ATB:DayType:790,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073288199_6024,ATB:DayType:790,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073288200_6026,ATB:DayType:790,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073288201_6028,ATB:DayType:790,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073288238_6007,ATB:DayType:790,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073288422_6037,ATB:DayType:790,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211028073288423_7031,ATB:DayType:739,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149844_76,ATB:DayType:877,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149850_82,ATB:DayType:877,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149852_84,ATB:DayType:877,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149854_86,ATB:DayType:877,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149856_88,ATB:DayType:877,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149859_6002,ATB:DayType:749,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149861_6004,ATB:DayType:749,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149862_6006,ATB:DayType:749,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149887_6030,ATB:DayType:749,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149889_6032,ATB:DayType:749,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149891_6034,ATB:DayType:749,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149893_6036,ATB:DayType:749,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149896_7002,ATB:DayType:951,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149898_7004,ATB:DayType:951,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149900_7006,ATB:DayType:951,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149902_7008,ATB:DayType:951,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149904_7010,ATB:DayType:951,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149906_7012,ATB:DayType:951,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149908_7014,ATB:DayType:951,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149910_7016,ATB:DayType:951,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149912_7018,ATB:DayType:951,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149914_7020,ATB:DayType:951,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149916_7022,ATB:DayType:951,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149918_7024,ATB:DayType:951,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149920_7026,ATB:DayType:951,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149922_7028,ATB:DayType:951,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149924_7030,ATB:DayType:951,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149925_6,ATB:DayType:767,Dora via Klettkrysset-E6,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149926_12,ATB:DayType:767,71E Dora ekspress,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149929_32,ATB:DayType:877,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149930_44,ATB:DayType:877,71E Dora ekspress,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149931_50,ATB:DayType:877,71E Dora ekspress,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149932_56,ATB:DayType:877,71E Dora ekspress,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149933_62,ATB:DayType:767,Dora via Klettkrysset-E6,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149934_68,ATB:DayType:767,Dora via Klettkrysset-E6,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149935_74,ATB:DayType:877,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149937_6001,ATB:DayType:749,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149939_6003,ATB:DayType:749,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149940_6027,ATB:DayType:749,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149942_6029,ATB:DayType:749,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149944_6031,ATB:DayType:749,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149946_6033,ATB:DayType:749,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149948_6035,ATB:DayType:749,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149950_7001,ATB:DayType:951,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149952_7003,ATB:DayType:951,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149954_7005,ATB:DayType:951,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149956_7007,ATB:DayType:951,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149958_7009,ATB:DayType:951,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149960_7011,ATB:DayType:951,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149962_7013,ATB:DayType:951,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149964_7015,ATB:DayType:951,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149966_7017,ATB:DayType:951,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149968_7019,ATB:DayType:951,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149970_7021,ATB:DayType:951,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149972_7023,ATB:DayType:951,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149974_7025,ATB:DayType:951,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149976_7027,ATB:DayType:951,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149978_7029,ATB:DayType:951,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149981_25,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149991_73,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149994_77,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149996_79,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096149998_81,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150000_83,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150002_85,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150006_6005,ATB:DayType:749,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150009_6009,ATB:DayType:749,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150011_6011,ATB:DayType:749,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150013_6013,ATB:DayType:749,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150015_6015,ATB:DayType:749,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150017_6017,ATB:DayType:749,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150019_6019,ATB:DayType:749,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150021_6021,ATB:DayType:749,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150023_6023,ATB:DayType:749,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150025_6025,ATB:DayType:749,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150027_3,ATB:DayType:877,Melhus,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150028_9,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150029_15,ATB:DayType:877,Melhus,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150030_21,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150031_39,ATB:DayType:877,Melhus,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150032_45,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150033_51,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150034_55,ATB:DayType:877,Melhus,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150035_59,ATB:DayType:877,Melhus,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150036_69,ATB:DayType:877,Melhus,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150037_2,ATB:DayType:767,Dora via Klettkrysset-E6,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150040_8,ATB:DayType:767,71E Dora ekspress,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150041_10,ATB:DayType:767,Dora via Klettkrysset-E6,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150043_16,ATB:DayType:767,71E Dora ekspress,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150046_24,ATB:DayType:767,71E Dora ekspress,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150048_30,ATB:DayType:877,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150050_46,ATB:DayType:767,Dora via Klettkrysset-E6,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150052_52,ATB:DayType:767,Dora via Klettkrysset-E6,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150054_58,ATB:DayType:767,Dora via Klettkrysset-E6,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150057_66,ATB:DayType:767,Dora via Klettkrysset-E6,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150058_70,ATB:DayType:877,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150059_72,ATB:DayType:877,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150060_1,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150061_5,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150062_7,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150063_11,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150064_13,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150065_17,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150066_19,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150067_23,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150068_35,ATB:DayType:877,Melhus,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150069_37,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150070_41,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150071_43,ATB:DayType:877,Melhus,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150072_47,ATB:DayType:877,Melhus,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150073_49,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150074_53,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150075_57,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150076_61,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150077_63,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150078_65,ATB:DayType:877,Melhus,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150079_67,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150080_71,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150971_34,ATB:DayType:877,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150982_78,ATB:DayType:877,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150983_80,ATB:DayType:877,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096150989_6008,ATB:DayType:749,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096151011_6010,ATB:DayType:749,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096151012_6012,ATB:DayType:749,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096151013_6014,ATB:DayType:749,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096151014_6016,ATB:DayType:749,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096151015_6018,ATB:DayType:749,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096151016_6020,ATB:DayType:749,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096151017_6022,ATB:DayType:749,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096151018_6024,ATB:DayType:749,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096151019_6026,ATB:DayType:749,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096151020_6028,ATB:DayType:749,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096151030_36,ATB:DayType:877,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096151031_38,ATB:DayType:877,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096151032_40,ATB:DayType:877,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096151033_42,ATB:DayType:877,Dora via Klettkrysset-Tiller,1,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096151036_75,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096151038_27,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096151043_29,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096151044_31,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096151045_33,ATB:DayType:877,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096151057_6007,ATB:DayType:749,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096151241_6037,ATB:DayType:749,Brekkåsen,0,
ATB:Line:2_71,ATB:ServiceJourney:71_211220096151242_7031,ATB:DayType:951,Brekkåsen,0,
ATB:Line:2_7201,ATB:ServiceJourney:7201_220103105900694_2,ATB:DayType:729,Verdal vgs.,1,
ATB:Line:2_7201,ATB:ServiceJourney:7201_220103105900695_4,ATB:DayType:729,Verdal stasjon,1,
ATB:Line:2_7201,ATB:ServiceJourney:7201_220103105900698_1,ATB:DayType:729,Utøy,0,
ATB:Line:2_7201,ATB:ServiceJourney:7201_220103105900699_3,ATB:DayType:729,Akset,0,
ATB:Line:2_7201,ATB:ServiceJourney:7201_220103105900701_7,ATB:DayType:729,Akset,0,
ATB:Line:2_7202,ATB:ServiceJourney:7202_220103105900714_2,ATB:DayType:729,Røra skole via Hylla,1,
ATB:Line:2_7202,ATB:ServiceJourney:7202_220103105900715_4,ATB:DayType:729,Røra via Rolshavn,1,
ATB:Line:2_7202,ATB:ServiceJourney:7202_220103105900716_1,ATB:DayType:719,Flaget,0,
ATB:Line:2_7202,ATB:ServiceJourney:7202_220103105900717_3,ATB:DayType:849,Akset via Hylla,0,
ATB:Line:2_7202,ATB:ServiceJourney:7202_220103105900718_7,ATB:DayType:919,Akset via Hylla,0,
ATB:Line:2_7202,ATB:ServiceJourney:7202_220103105900719_5,ATB:DayType:729,Røra skole via Hylla,0,
ATB:Line:2_7203,ATB:ServiceJourney:7203_220103105898516_2,ATB:DayType:729,Røra skole,1,
ATB:Line:2_7203,ATB:ServiceJourney:7203_220103105898517_4,ATB:DayType:849,Sjølia,1,
ATB:Line:2_7203,ATB:ServiceJourney:7203_220103105898518_148,ATB:DayType:919,Sjølia,1,
ATB:Line:2_7204,ATB:ServiceJourney:7204_220103105900746_2,ATB:DayType:729,Mære Landbrukssk. via Akset,1,
ATB:Line:2_7204,ATB:ServiceJourney:7204_220103105900748_1,ATB:DayType:729,Steinkjer stasjon via Røra,0,
ATB:Line:2_7205,ATB:ServiceJourney:7205_220103105900751_7087,ATB:DayType:762,Malihaugen,1,
ATB:Line:2_7205,ATB:ServiceJourney:7205_220103105900752_8,ATB:DayType:729,Akset via Lyngstad,1,
ATB:Line:2_7205,ATB:ServiceJourney:7205_220103105900755_6,ATB:DayType:717,Akset,1,
ATB:Line:2_7205,ATB:ServiceJourney:7205_220103105900756_10,ATB:DayType:729,Stokkanhaugen via Flatås,1,
ATB:Line:2_7205,ATB:ServiceJourney:7205_220103105900758_1,ATB:DayType:729,Akset,0,
ATB:Line:2_7205,ATB:ServiceJourney:7205_220103105900759_3,ATB:DayType:729,Akset,0,
ATB:Line:2_7205,ATB:ServiceJourney:7205_220103105900761_7099,ATB:DayType:719,Vist via Flatås,1,
ATB:Line:2_7206,ATB:ServiceJourney:7206_220103105898533_2,ATB:DayType:729,Tømte,1,
ATB:Line:2_7206,ATB:ServiceJourney:7206_220103105898534_4,ATB:DayType:729,Straumen,1,
ATB:Line:2_7206,ATB:ServiceJourney:7206_220103105898535_6,ATB:DayType:729,Inderøy vgs.,1,
ATB:Line:2_7206,ATB:ServiceJourney:7206_220103105898536_1,ATB:DayType:729,Gangstadkorsen,0,
ATB:Line:2_7207,ATB:ServiceJourney:7207_220103105900766_2,ATB:DayType:729,Steinkjer st. via Grønnesby,1,
ATB:Line:2_7208,ATB:ServiceJourney:7208_220103105900784_4,ATB:DayType:729,Lyngstad skole,1,
ATB:Line:2_7208,ATB:ServiceJourney:7208_220103105900791_7,ATB:DayType:717,Trøakorsen via Vist,0,
ATB:Line:2_7208,ATB:ServiceJourney:7208_220103105900792_13,ATB:DayType:884,Trøakorsen via Vist,0,
ATB:Line:2_7208,ATB:ServiceJourney:7208_220103105901204_2,ATB:DayType:729,Trøakorsen,0,
ATB:Line:2_7209,ATB:ServiceJourney:7209_220103105901187_2,ATB:DayType:729,Akset via Utøy skole,1,
ATB:Line:2_7209,ATB:ServiceJourney:7209_220103105901188_8,ATB:DayType:729,Utøy skole,1,
ATB:Line:2_7209,ATB:ServiceJourney:7209_220103105901191_9,ATB:DayType:729,Melakorsen via Utøy skole,0,
ATB:Line:2_7209,ATB:ServiceJourney:7209_220103105901193_11,ATB:DayType:729,Kjesbu via Rostad,0,
ATB:Line:2_7209,ATB:ServiceJourney:7209_220103105901201_4,ATB:DayType:729,Utøy skole,1,
ATB:Line:2_7210,ATB:ServiceJourney:7210_220103105903602_2,ATB:DayType:729,Akset,1,
ATB:Line:2_7210,ATB:ServiceJourney:7210_220103105903603_1,ATB:DayType:729,Mosvik,0,
ATB:Line:2_7210,ATB:ServiceJourney:7210_220103105903604_5,ATB:DayType:719,Kvamsskogen,0,
ATB:Line:2_7210,ATB:ServiceJourney:7210_220103105903605_3,ATB:DayType:762,Kvamsskogen via Jektvollen,0,
ATB:Line:2_7211,ATB:ServiceJourney:7211_220103105903606_2,ATB:DayType:729,Nedre Vist,1,
ATB:Line:2_7211,ATB:ServiceJourney:7211_220103105903607_1,ATB:DayType:729,Haugtun,0,
ATB:Line:2_722,ATB:ServiceJourney:722_220103105899577_2,ATB:DayType:842,Steinkjer stasjon,1,
ATB:Line:2_722,ATB:ServiceJourney:722_220103105899579_4,ATB:DayType:719,Steinkjer stasjon,1,
ATB:Line:2_722,ATB:ServiceJourney:722_220103105899582_12,ATB:DayType:729,Steinkjer stasjon,1,
ATB:Line:2_722,ATB:ServiceJourney:722_220103105899583_16,ATB:DayType:729,Steinkjer stasjon,1,
ATB:Line:2_722,ATB:ServiceJourney:722_220103105899584_6,ATB:DayType:817,Steinkjer stasjon,1,
ATB:Line:2_722,ATB:ServiceJourney:722_220103105899585_14,ATB:DayType:789,Steinkjer stasjon,1,
ATB:Line:2_722,ATB:ServiceJourney:722_220103105899588_8,ATB:DayType:831,Steinkjer stasjon,1,
ATB:Line:2_722,ATB:ServiceJourney:722_220103105899590_3,ATB:DayType:891,Straumen,0,
ATB:Line:2_722,ATB:ServiceJourney:722_220103105899592_7,ATB:DayType:729,Straumen,0,
ATB:Line:2_722,ATB:ServiceJourney:722_220103105899593_1,ATB:DayType:797,Straumen,0,
ATB:Line:2_722,ATB:ServiceJourney:722_220103105899594_15,ATB:DayType:860,Straumen,0,
ATB:Line:2_722,ATB:ServiceJourney:722_220103105899595_5,ATB:DayType:824,Straumen,0,
ATB:Line:2_722,ATB:ServiceJourney:722_220103105899596_19,ATB:DayType:789,Straumen,0,
ATB:Line:2_722,ATB:ServiceJourney:722_220103105899602_13,ATB:DayType:919,Straumen,0,
ATB:Line:2_722,ATB:ServiceJourney:722_220103105899603_17,ATB:DayType:751,Røra stasjon via Straumen,0,
ATB:Line:2_722,ATB:ServiceJourney:722_220103105899604_10,ATB:DayType:797,Amfi Steinkjer via Steinkjer st,1,
ATB:Line:2_722,ATB:ServiceJourney:722_220103105899605_7002,ATB:DayType:799,Steinkjer stasjon,1,
ATB:Line:2_722,ATB:ServiceJourney:722_220103105899606_9,ATB:DayType:797,Straumen,0,
ATB:Line:2_722,ATB:ServiceJourney:722_220103105899607_7001,ATB:DayType:799,Straumen,0,
ATB:Line:2_722,ATB:ServiceJourney:722_220127129358792_6,ATB:DayType:943,Steinkjer stasjon,1,
ATB:Line:2_722,ATB:ServiceJourney:722_220127129359745_14,ATB:DayType:943,Steinkjer stasjon,1,
