stop_id,stop_name,stop_lat,stop_lon,stop_desc,location_type,parent_station,wheelchair_boarding,vehicle_type,platform_code
NSR:StopPlace:43541,Aundalen,63.277332,10.223114,,1,,,700,
NSR:StopPlace:43542,Døsvik,63.740317,9.679754,,1,,,700,
NSR:StopPlace:43543,Oppdal skysstasjon,62.593582,9.695277,,1,,,700,
NSR:StopPlace:43544,Aune,63.794026,8.793818,,1,,,700,
NSR:StopPlace:43545,E-verket,63.398598,10.400405,,1,,,700,
NSR:StopPlace:43546,Aune,63.720742,9.647329,,1,,,700,
NSR:StopPlace:43548,Opphaug,63.727241,9.687216,,1,,,700,
NSR:StopPlace:43549,Aune,63.014400,10.439157,,1,,,700,
NSR:StopPlace:43550,Edgar B. Schieldrops veg,63.400588,10.435000,,1,,,700,
NSR:StopPlace:43551,Aune,63.309854,10.485383,,1,,,700,
NSR:StopPlace:43552,Eggan,63.284663,10.482553,,1,,,700,
NSR:StopPlace:43553,Opphaug skole,63.726760,9.694093,,1,,,700,
NSR:StopPlace:43554,Aune,62.907452,10.697543,,1,,,700,
NSR:StopPlace:43555,Eggen,63.379847,10.124077,,1,,,700,
NSR:StopPlace:43556,Aunet,63.617385,8.848380,,1,,,700,
NSR:StopPlace:43557,Eggen,62.880872,10.263749,,1,,,700,
NSR:StopPlace:43558,Oppsynsmann Eggens veg,63.341710,10.360907,,1,,,700,
NSR:StopPlace:43559,Aunhaugen,63.337594,8.999707,,1,,,700,
NSR:StopPlace:43560,Eggkleiva,63.281557,10.050212,,1,,,700,
NSR:StopPlace:43561,Aunvågen,63.445017,8.380726,,1,,,700,
NSR:StopPlace:43562,Eid skole,63.168643,10.111582,,1,,,700,
NSR:StopPlace:43564,Aunegjerdet,63.017794,10.422011,,1,,,700,
NSR:StopPlace:43565,Eide,63.235409,9.035799,,1,,,700,
NSR:StopPlace:43566,Autosletta,63.094540,9.695083,,1,,,700,
NSR:StopPlace:43567,Eide,63.621815,8.930683,,1,,,700,
NSR:StopPlace:43568,Orkanger barnehage,63.310431,9.858768,,1,,,700,
NSR:StopPlace:43569,Autotomta,62.570925,11.386501,,1,,,700,
NSR:StopPlace:43570,Eide,63.722685,9.831048,,1,,,700,
NSR:StopPlace:43571,Avelsgård vegkryss,63.257569,11.106443,,1,,,700,
NSR:StopPlace:43572,Eide,63.945772,10.069258,,1,,,700,
NSR:StopPlace:43574,Avløs,63.671836,8.566731,,1,,,700,
NSR:StopPlace:43575,Eidem,63.929004,10.015581,,1,,,700,
NSR:StopPlace:43576,Eidemsneset,63.248096,11.068806,,1,,,700,
NSR:StopPlace:43577,Bakkegata,63.432340,10.407248,,1,,,700,
NSR:StopPlace:43578,Orkanger skole,63.306545,9.850163,,1,,,700,
NSR:StopPlace:43579,Eidemsvik,63.239885,11.049400,,1,,,700,
NSR:StopPlace:43580,Bakken,62.634457,11.377935,,1,,,700,
NSR:StopPlace:43581,Eidet,62.854712,11.216743,,1,,,700,
NSR:StopPlace:43582,Bakken,63.368566,10.763886,,1,,,700,
NSR:StopPlace:43583,Orkanger skysstasjon,63.298350,9.847545,,1,,,700,
NSR:StopPlace:43584,Eidet bru,62.859557,11.212251,,1,,,700,
NSR:StopPlace:43585,Bakkgjære,62.934328,10.216942,,1,,,700,
NSR:StopPlace:43586,Eidsfoss,63.229264,9.032025,,1,,,700,
NSR:StopPlace:43587,Bakkmoen,63.253960,9.769452,,1,,,700,
NSR:StopPlace:43588,Rundhaugen,63.294030,9.844952,,1,,,700,
NSR:StopPlace:43589,Bakksætra,63.246567,9.661537,,1,,,700,
NSR:StopPlace:43590,Eidsli,63.233290,10.098522,,1,,,700,
NSR:StopPlace:43591,Einan,64.193058,10.200897,,1,,,700,
NSR:StopPlace:43592,Baklia,63.416186,10.322680,,1,,,700,
NSR:StopPlace:43593,Ormhaugen,62.639164,11.394711,,1,,,700,
NSR:StopPlace:43594,Einar Tambarskjelves gate,63.419100,10.396154,,1,,,700,
NSR:StopPlace:43595,Ballsnes,63.482912,8.839354,,1,,,700,
NSR:StopPlace:43596,Einar Øfstis veg,63.405073,10.433141,,1,,,700,
NSR:StopPlace:43597,Balsnes,63.709260,9.695178,,1,,,700,
NSR:StopPlace:43598,Balsnesaunet,63.484072,8.791506,,1,,,700,
NSR:StopPlace:43599,Einbakkbrua,63.657717,10.159276,,1,,,700,
NSR:StopPlace:43600,Orvos,62.628358,11.381139,,1,,,700,
NSR:StopPlace:43601,Barhalsen,63.199199,8.954755,,1,,,700,
NSR:StopPlace:43602,Einbakken,63.387318,10.418236,,1,,,700,
NSR:StopPlace:43603,Barman oppvekstsenter,63.622355,8.848703,,1,,,700,
NSR:StopPlace:43604,Einskifte,63.833519,9.691497,,1,,,700,
NSR:StopPlace:43605,Osbakken,63.401263,10.518158,,1,,,700,
NSR:StopPlace:43606,Barset,63.829222,9.812041,,1,,,700,
NSR:StopPlace:43607,Eklesbakken,63.357500,10.440855,,1,,,700,
NSR:StopPlace:43608,Barøy,63.917673,9.972103,,1,,,700,
NSR:StopPlace:43609,Osbrua,63.399638,10.524254,,1,,,700,
NSR:StopPlace:43610,Eklestrø,63.352926,10.435899,,1,,,700,
NSR:StopPlace:43611,Bastuvik,63.537041,9.138184,,1,,,700,
NSR:StopPlace:43612,Ekra,63.315782,10.295818,,1,,,700,
NSR:StopPlace:43613,Beian,63.656030,9.568985,,1,,,700,
NSR:StopPlace:43614,Osbrua,63.286610,9.692747,,1,,,700,
NSR:StopPlace:43615,Elgåsen,63.222338,10.017385,,1,,,700,
NSR:StopPlace:43616,Bekkasinvegen,63.346947,10.346073,,1,,,700,
NSR:StopPlace:43617,Elistranda,63.334534,10.065811,,1,,,700,
NSR:StopPlace:43618,Bekken,63.673504,8.581366,,1,,,700,
NSR:StopPlace:43620,Ellingsgården,63.228940,9.388268,,1,,,700,
NSR:StopPlace:43622,Elvemo,63.968888,10.265021,,1,,,700,
NSR:StopPlace:43623,Bekkosen,62.649185,11.642572,,1,,,700,
NSR:StopPlace:43624,Osen,63.396924,10.524528,,1,,,700,
NSR:StopPlace:43626,Beknes snuplass,63.641764,8.707660,,1,,,700,
NSR:StopPlace:43628,Bell skole/Selbu ungdomsskole,63.225869,11.033138,,1,,,700,
NSR:StopPlace:43629,Osen,64.298648,10.511400,,1,,,700,
NSR:StopPlace:43630,Elveng skole,63.804015,10.108074,,1,,,700,
NSR:StopPlace:43631,Belsvik,63.413245,9.042060,,1,,,700,
NSR:StopPlace:43632,Elveng østre,63.808185,10.143398,,1,,,700,
NSR:StopPlace:43633,Belvedere,63.416168,10.376369,,1,,,900,
NSR:StopPlace:43636,Bendbrua,62.846434,11.233073,,1,,,700,
NSR:StopPlace:43637,Engan,64.263124,10.616993,,1,,,700,
NSR:StopPlace:43638,Bendiksvoll,62.683547,11.512677,,1,,,700,
NSR:StopPlace:43639,Osen Torget,64.296309,10.512272,,1,,,700,
NSR:StopPlace:43640,Engan,62.564902,11.307024,,1,,,700,
NSR:StopPlace:43641,Bentvollen,62.555076,11.405563,,1,,,700,
NSR:StopPlace:43642,Engan,62.485860,9.582458,,1,,,700,
NSR:StopPlace:43643,Berdal,63.331007,9.233239,,1,,,700,
NSR:StopPlace:43644,Osvegen,63.421256,10.548642,,1,,,700,
NSR:StopPlace:43645,Berdal,63.991356,10.291467,,1,,,700,
NSR:StopPlace:43646,Engdal,63.691220,8.595337,,1,,,700,
NSR:StopPlace:43647,Berfjord,64.147741,10.228795,,1,,,700,
NSR:StopPlace:43648,Engelsås,63.376358,10.539955,,1,,,700,
NSR:StopPlace:43649,Osøy bru,62.942495,10.649118,,1,,,700,
NSR:StopPlace:43650,Berg,63.380429,10.166305,,1,,,700,
NSR:StopPlace:43651,Engesvoll,62.691148,11.583779,,1,,,700,
NSR:StopPlace:43653,Engsnes,63.758842,9.637445,,1,,,700,
NSR:StopPlace:43654,Othilienborg,63.406975,10.442875,,1,,,700,
NSR:StopPlace:43655,Berg,63.417590,9.516563,,1,,,700,
NSR:StopPlace:43656,Engstrømbakken,63.429424,10.542518,,1,,,700,
NSR:StopPlace:43657,Berg,63.569852,9.990687,,1,,,700,
NSR:StopPlace:43658,Engvik,62.592990,11.463399,,1,,,700,
NSR:StopPlace:43659,Berg,62.963776,10.174636,,1,,,700,
NSR:StopPlace:43660,Ottersbo,63.707029,9.773103,,1,,,700,
NSR:StopPlace:43661,Enlid,62.862436,10.453006,,1,,,700,
NSR:StopPlace:43662,Berg Bedehus,63.376767,10.168844,,1,,,700,
NSR:StopPlace:43663,Enmo,62.827944,10.463394,,1,,,700,
NSR:StopPlace:43666,Berg studentby,63.413544,10.415485,,1,,,700,
NSR:StopPlace:43667,Enodd,62.883685,10.483350,,1,,,700,
NSR:StopPlace:43668,Bergan,62.687967,11.382622,,1,,,700,
NSR:StopPlace:43669,Erlivegen,62.645740,11.414372,,1,,,700,
NSR:StopPlace:43670,Paul Skolemesters veg,63.369440,10.394464,,1,,,700,
NSR:StopPlace:43671,Ersland,63.526783,10.030946,,1,,,700,
NSR:StopPlace:43672,Berge,63.397253,10.534042,,1,,,700,
NSR:StopPlace:43673,Berge,63.742960,9.905425,,1,,,700,
NSR:StopPlace:43674,Ervik,63.747684,8.831930,,1,,,700,
NSR:StopPlace:43675,Berge,63.206698,11.059713,,1,,,700,
NSR:StopPlace:43676,Ervika,63.749375,9.718917,,1,,,700,
NSR:StopPlace:43677,Peder Morsets veg,63.356322,10.361722,,1,,,700,
NSR:StopPlace:43678,Ervika vegkryss,63.753371,9.731247,,1,,,700,
NSR:StopPlace:43679,Berggardsmyra,63.038214,11.679872,,1,,,700,
NSR:StopPlace:43680,Esp meieri,63.327966,10.323511,,1,,,700,
NSR:StopPlace:43681,Bergheim,63.410164,10.455686,,1,,,700,
NSR:StopPlace:43682,Ranheim,63.425070,10.533732,,1,,,700,
NSR:StopPlace:43683,Esp østre,63.391084,10.126262,,1,,,700,
NSR:StopPlace:43685,Bergheim,62.785065,9.996484,,1,,,700,
NSR:StopPlace:43686,Esphaugen,63.099446,10.128866,,1,,,700,
NSR:StopPlace:43687,Persaunet leir,63.431544,10.441777,,1,,,700,
NSR:StopPlace:43688,Esplykkja,63.334255,10.331912,,1,,,700,
NSR:StopPlace:43689,Bergheim snuplass,63.408810,10.456499,,1,,,700,
NSR:StopPlace:43690,Bergli,63.714218,8.591579,,1,,,700,
NSR:StopPlace:43691,Espnes,63.718972,8.596462,,1,,,700,
NSR:StopPlace:43693,Espås,63.345047,10.542802,,1,,,700,
NSR:StopPlace:43694,Bergmyran,63.755122,10.439706,,1,,,700,
NSR:StopPlace:43695,Espåsen,63.090663,10.054991,,1,,,700,
NSR:StopPlace:43696,Bergsli gate,63.427485,10.367492,,1,,,900,
NSR:StopPlace:43698,Perstu,63.362936,10.192611,,1,,,700,
NSR:StopPlace:43699,Bergslia,63.053408,9.702663,,1,,,700,
NSR:StopPlace:43700,Esvikflata,63.538294,9.925821,,1,,,700,
NSR:StopPlace:43701,Bergstaden Hotel,62.573940,11.384587,,1,,,700,
NSR:StopPlace:43702,Piene Mølle,63.311856,10.160770,,1,,,700,
NSR:StopPlace:43703,Evavoll,62.679868,11.658826,,1,,,700,
NSR:StopPlace:43704,Bergtun,62.853662,9.843633,,1,,,700,
NSR:StopPlace:43705,Evjegjerdet,63.205554,11.094070,,1,,,700,
NSR:StopPlace:43706,Berkåk sentrum,62.828412,10.009770,langs E6,1,,,700,
NSR:StopPlace:43708,Evjen,63.289924,9.842491,,1,,,700,
NSR:StopPlace:43709,Rennebu skole,62.829245,10.007967,,1,,,700,
NSR:StopPlace:43710,Evjen skole,63.287286,9.839708,,1,,,700,
NSR:StopPlace:43711,Berkåk stasjon,62.823127,10.014010,,1,,,700,
NSR:StopPlace:43713,Finnmyrveien,63.304411,10.150930,,1,,,700,
NSR:StopPlace:43714,Bersvendåsen,62.589907,11.362268,,1,,,700,
NSR:StopPlace:43716,Beskelandsfjorden,64.183451,10.270767,,1,,,700,
NSR:StopPlace:43717,Fagerdal,64.169590,10.474487,,1,,,700,
NSR:StopPlace:43718,Fiolsvingen,63.409164,10.420363,,1,,,700,
NSR:StopPlace:43719,Bessaker,64.248573,10.332322,,1,,,700,
NSR:StopPlace:43720,Fagerenget skole,63.874157,9.885394,,1,,,700,
NSR:StopPlace:43721,Bessaker hurtigbåtkai,64.247725,10.319949,,1,,,1000,
NSR:StopPlace:43722,Fagergård,63.979383,10.409211,,1,,,700,
NSR:StopPlace:43723,Billehaugen,62.611507,11.610899,,1,,,700,
NSR:StopPlace:43724,Fjellet,63.893769,9.853610,,1,,,700,
NSR:StopPlace:43725,Fagerhaug,62.656386,9.879843,,1,,,700,
NSR:StopPlace:43726,Biologen,63.440507,10.347117,,1,,,700,
NSR:StopPlace:43729,Fagerlia,63.515960,9.993410,,1,,,700,
NSR:StopPlace:43730,Fjellheimen,62.580825,11.371459,,1,,,700,
NSR:StopPlace:43731,Birkeli,63.843548,9.722042,,1,,,700,
NSR:StopPlace:43732,Fagerlia,63.125580,9.682761,,1,,,700,
NSR:StopPlace:43734,Fagerlia,62.951023,10.187741,,1,,,700,
NSR:StopPlace:43735,Fjellsæter,63.414788,10.275053,,1,,,700,
NSR:StopPlace:43736,Bjarne Ness' veg,63.403824,10.429692,,1,,,700,
NSR:StopPlace:43737,Fagerliveien,63.427380,10.355849,,1,,,700,
NSR:StopPlace:43738,Bjerkan,63.273768,9.019217,,1,,,700,
NSR:StopPlace:43739,Fagermyr,62.654052,9.872739,,1,,,700,
NSR:StopPlace:43740,Bjerkneset snuplass,63.420215,8.975567,,1,,,700,
NSR:StopPlace:43741,Fjellvang,62.603561,9.645795,,1,,,700,
NSR:StopPlace:43742,Fagervika,63.438519,10.348167,,1,,,700,
NSR:StopPlace:43743,Bjerkset,62.918849,10.234849,,1,,,700,
NSR:StopPlace:43744,Falkberget,62.709813,11.362850,,1,,,700,
NSR:StopPlace:43745,Bjugn Fabrikker,63.762133,9.765322,,1,,,700,
NSR:StopPlace:43746,Fjellvær,63.634142,9.133742,,1,,,700,
NSR:StopPlace:43747,Fallan vegkryss,63.110384,10.211865,,1,,,700,
NSR:StopPlace:43748,Bjønnbakken,63.307002,10.253492,,1,,,700,
NSR:StopPlace:43749,Fallet,63.364627,10.170298,,1,,,700,
NSR:StopPlace:43750,Bjøra,63.424219,10.127281,,1,,,700,
NSR:StopPlace:43751,Fjæra,63.701279,9.666839,,1,,,700,
NSR:StopPlace:43752,Fallin,63.560424,9.965603,,1,,,700,
NSR:StopPlace:43753,Bjørga,62.598097,9.568401,,1,,,700,
NSR:StopPlace:43754,Fannrem stasjon,63.266789,9.813428,,1,,,700,
NSR:StopPlace:43755,Bjørgan,62.924755,11.176266,,1,,,700,
NSR:StopPlace:43756,Fannremsflata,63.268306,9.819394,,1,,,700,
NSR:StopPlace:43757,Fjøslia,63.388827,10.358951,,1,,,700,
NSR:StopPlace:43758,Fannremsmoen,63.273960,9.824138,,1,,,700,
NSR:StopPlace:43759,Bjørgen,62.942781,10.651926,,1,,,700,
NSR:StopPlace:43760,Fauskan,63.851292,9.775590,,1,,,700,
NSR:StopPlace:43761,Bjørkli,63.274221,10.557794,,1,,,700,
NSR:StopPlace:43762,Fjøsvollan,63.356255,10.291449,,1,,,700,
NSR:StopPlace:43763,Fenes,63.500172,9.411897,,1,,,700,
NSR:StopPlace:43765,Fenes,63.484894,9.391235,,1,,,700,
NSR:StopPlace:43766,Bjørkligård,63.272373,10.545912,,1,,,700,
NSR:StopPlace:43767,Flakk,63.445079,10.193255,,1,,,700,
NSR:StopPlace:43768,Bjørklimark,63.267101,10.538952,,1,,,700,
NSR:StopPlace:43769,Fergestad,63.306122,10.274916,,1,,,700,
NSR:StopPlace:43770,Bjørkmyr,63.379405,10.434990,,1,,,700,
NSR:StopPlace:43771,Flakk ferjekai,63.451187,10.199945,,1,,,700,
NSR:StopPlace:43772,Ferstad,63.399557,10.348970,,1,,,900,
NSR:StopPlace:43773,Bjørknes,63.187511,8.789878,,1,,,700,
NSR:StopPlace:43774,Festa,62.615671,9.484999,,1,,,700,
NSR:StopPlace:43775,Bjørkvika,63.749984,10.044720,,1,,,700,
NSR:StopPlace:43777,Festningsgata,63.427882,10.416342,,1,,,700,
NSR:StopPlace:43779,Fevåg vegdele,63.677914,9.860425,,1,,,700,
NSR:StopPlace:43780,Bjørkåsen,62.596216,9.601325,,1,,,700,
NSR:StopPlace:43781,Fevåg/Hasselvika skole,63.638233,9.845940,,1,,,700,
NSR:StopPlace:43782,Flakkleiva,63.449868,10.217081,,1,,,700,
NSR:StopPlace:43783,Bjørkøybekk,63.239484,9.503516,,1,,,700,
NSR:StopPlace:43784,Fiksdalen,63.721749,10.072497,,1,,,700,
NSR:StopPlace:43785,Fillan busstasjon,63.601134,8.973395,,1,,,700,
NSR:StopPlace:43786,Bjørnbet,63.435624,9.924492,,1,,,700,
NSR:StopPlace:43787,Flakkråa,63.445318,10.198598,,1,,,700,
NSR:StopPlace:43789,Bjørndalsbrua,63.370850,10.363664,,1,,,700,
NSR:StopPlace:43791,Bjørndalstoppen,63.370570,10.354992,,1,,,700,
NSR:StopPlace:43793,Flakkråa,63.445900,10.199330,,1,,,700,
NSR:StopPlace:43794,Bjørnli,63.130041,9.671338,,1,,,700,
NSR:StopPlace:43795,Finnaunet,63.231018,10.424471,,1,,,700,
NSR:StopPlace:43796,Bjørnliveien,63.134843,9.707643,,1,,,700,
NSR:StopPlace:43797,Finnegården,62.548914,11.287063,,1,,,700,
NSR:StopPlace:43798,Bjørnmyra,63.424744,10.747387,,1,,,700,
NSR:StopPlace:43799,Flaknan,63.111155,11.308706,,1,,,700,
NSR:StopPlace:43800,Finnlibakken,63.729253,10.368846,,1,,,700,
NSR:StopPlace:43801,Bjørnmyra rundkj.,63.422799,10.748332,,1,,,700,
NSR:StopPlace:43802,Bjørset,62.923833,10.149589,,1,,,700,
NSR:StopPlace:43803,Flaten,63.397250,10.554984,,1,,,700,
NSR:StopPlace:43804,Blakli,63.393855,10.438475,Kun avstigning,1,,,700,
NSR:StopPlace:43806,Blakstad,63.293747,9.081446,,1,,,700,
NSR:StopPlace:43807,Flatjord,63.347999,10.509142,,1,,,700,
NSR:StopPlace:43808,Blautmyrvegen,62.554951,11.276420,,1,,,700,
NSR:StopPlace:43809,Bleke,63.301253,10.265599,,1,,,700,
NSR:StopPlace:43810,Bleksmarka,63.304872,10.249351,,1,,,700,
NSR:StopPlace:43811,Flatnes,63.677231,9.628118,,1,,,700,
NSR:StopPlace:43812,Blokkumveien,63.126436,9.618064,,1,,,700,
NSR:StopPlace:43813,Blomliene,63.315220,11.082984,,1,,,700,
NSR:StopPlace:43814,Flatnes vegkryss,63.671515,9.583206,,1,,,700,
NSR:StopPlace:43815,Blåhammaren,63.425070,10.774204,,1,,,700,
NSR:StopPlace:43816,Blåsmo,63.246245,9.789634,,1,,,700,
NSR:StopPlace:43817,Flatval,63.688751,8.759374,,1,,,700,
NSR:StopPlace:43818,Blækkan,63.316491,10.060666,,1,,,700,
NSR:StopPlace:43819,Flatåsen senter,63.373480,10.345699,,1,,,700,
NSR:StopPlace:43820,Bogen,62.988149,10.540947,,1,,,700,
NSR:StopPlace:43821,Bogøyvær hurtigbåtkai,63.871910,8.551170,,1,,,1000,
NSR:StopPlace:43822,Flatåstoppen,63.377654,10.332117,,1,,,700,
NSR:StopPlace:43823,Bollan,63.199354,10.344112,,1,,,700,
NSR:StopPlace:43824,Bollingmo,62.961069,10.978855,,1,,,700,
NSR:StopPlace:43825,Bonenget,63.765756,8.685325,,1,,,700,
NSR:StopPlace:43827,Bones,62.992587,10.479476,,1,,,700,
NSR:StopPlace:43828,Flatøya,63.693249,8.770586,,1,,,700,
NSR:StopPlace:43829,Bonvik,63.520844,9.809657,,1,,,700,
NSR:StopPlace:43830,Borgfjorden,63.849257,9.741445,,1,,,700,
NSR:StopPlace:43831,Borsetmoen,63.242052,11.085337,,1,,,700,
NSR:StopPlace:43832,Flauglia,63.226276,9.307067,,1,,,700,
NSR:StopPlace:43833,Borstad,63.208510,9.173327,,1,,,700,
NSR:StopPlace:43834,Flekviken,62.664159,11.519554,,1,,,700,
NSR:StopPlace:43835,Bostad,63.324291,10.508737,,1,,,700,
NSR:StopPlace:43836,Botngård,63.764850,9.811521,,1,,,700,
NSR:StopPlace:43837,Flenstad,63.919513,10.446864,,1,,,700,
NSR:StopPlace:43838,Botngård skole/Fosen vgs.,63.764620,9.819665,,1,,,700,
NSR:StopPlace:43839,Botnlia,62.601823,11.839353,,1,,,700,
NSR:StopPlace:43840,Flesvik,63.427821,9.229653,,1,,,700,
NSR:StopPlace:43841,Botnlia,63.231571,11.036657,,1,,,700,
NSR:StopPlace:43842,Flyta,63.593922,10.012002,,1,,,700,
NSR:StopPlace:43844,Brandegga,62.636306,11.403429,,1,,,700,
NSR:StopPlace:43845,Flå,62.835164,9.935056,,1,,,700,
NSR:StopPlace:43846,Brandhaugen,63.370258,10.533179,,1,,,700,
NSR:StopPlace:43847,Brandsegga,63.340285,10.568294,,1,,,700,
NSR:StopPlace:43848,Brandsfjord skole,64.187691,10.421015,,1,,,700,
NSR:StopPlace:43849,Brandvik,63.765233,9.697653,,1,,,700,
NSR:StopPlace:43850,Flå skole,63.197285,10.315360,,1,,,700,
NSR:StopPlace:43851,Brannåsen,63.306796,10.434271,,1,,,700,
NSR:StopPlace:43852,Bratsberg Ridesenter,63.339780,10.468388,,1,,,700,
NSR:StopPlace:43853,Bratsberg kirke,63.346514,10.478094,,1,,,700,
NSR:StopPlace:43854,Flønes,63.248154,11.024306,,1,,,700,
NSR:StopPlace:43855,Bratsberg østre,63.346996,10.449907,,1,,,700,
NSR:StopPlace:43856,Bratsbergflata,63.346091,10.456383,,1,,,700,
NSR:StopPlace:43857,Fløttum,62.884485,10.258885,,1,,,700,
NSR:StopPlace:43858,Bratsbergvegen,63.404372,10.396726,,1,,,700,
NSR:StopPlace:43859,Bratteggen,62.931173,10.660425,,1,,,700,
NSR:StopPlace:43860,Fløttum,63.166786,10.108607,,1,,,700,
NSR:StopPlace:43861,Brattgjerd,64.288420,10.430674,,1,,,700,
NSR:StopPlace:43862,Brattlia,63.197170,9.750028,,1,,,700,
NSR:StopPlace:43864,Fokset,63.264585,9.986385,,1,,,700,
NSR:StopPlace:43866,Vikvarvet skole,63.207137,10.965015,,1,,,700,
NSR:StopPlace:43867,Folla,63.354809,10.442969,,1,,,700,
NSR:StopPlace:43868,Breen,62.613232,9.470284,,1,,,700,
NSR:StopPlace:43869,Breidablikk,63.412383,10.376708,,1,,,700,
NSR:StopPlace:43870,Folafoten,63.452437,10.234994,,1,,,700,
NSR:StopPlace:43871,Heimdalshallen,63.348181,10.365244,,1,,,700,
NSR:StopPlace:43872,Breidablikkveien,63.411032,10.382839,,1,,,700,
NSR:StopPlace:43873,Follo,63.284144,9.839678,,1,,,700,
NSR:StopPlace:43874,Breiskar,63.877161,9.888616,,1,,,700,
NSR:StopPlace:43875,Breivika,63.339628,10.562001,,1,,,700,
NSR:StopPlace:43877,Breivika,63.791109,8.660930,,1,,,700,
NSR:StopPlace:43879,Forbregd,62.552160,9.599645,,1,,,700,
NSR:StopPlace:43882,Breivika,63.623457,9.727267,,1,,,700,
NSR:StopPlace:43883,Brekka,63.315565,10.192247,,1,,,700,
NSR:StopPlace:43884,Forfot,64.010634,10.503095,,1,,,700,
NSR:StopPlace:43885,Brekken Coop,62.646029,11.865967,,1,,,700,
NSR:StopPlace:43886,Brekken skole,62.649466,11.864268,,1,,,700,
NSR:StopPlace:43887,Forset,63.300323,10.436357,,1,,,700,
NSR:StopPlace:43888,Brekkåsen,63.273306,10.245095,,1,,,700,
NSR:StopPlace:43889,Brekkåsen snuplass,63.268117,10.235339,,1,,,700,
NSR:StopPlace:43890,Forsnes,63.432408,8.414969,,1,,,700,
NSR:StopPlace:43891,Brekstad hurtigbåtkai,63.686330,9.666982,,1,,,700,
NSR:StopPlace:43892,Forsøket,63.382925,10.370789,,1,,,700,
NSR:StopPlace:43893,Bremnes,63.740338,8.642271,,1,,,700,
NSR:StopPlace:43895,Fortuna,63.412966,10.155042,,1,,,700,
NSR:StopPlace:43896,Brian Smiths gate,63.434554,10.447941,,1,,,700,
NSR:StopPlace:43897,Broholmen,63.648105,8.798402,,1,,,700,
NSR:StopPlace:43898,Forve bru,63.265180,9.798810,,1,,,700,
NSR:StopPlace:43899,Bromstadsvingen,63.427456,10.459367,,1,,,700,
NSR:StopPlace:43900,Bromstadvegen,63.430239,10.452537,,1,,,700,
NSR:StopPlace:43901,Foss,63.523453,10.005432,,1,,,700,
NSR:StopPlace:43902,Bruabakken,63.675888,9.851604,,1,,,700,
NSR:StopPlace:43903,Brubakken,63.298538,10.284995,,1,,,700,
NSR:StopPlace:43904,Foss snekkeri,62.987368,9.754824,,1,,,700,
NSR:StopPlace:43906,Brudalen,62.618510,9.550872,,1,,,700,
NSR:StopPlace:43907,Fossan,63.255062,9.747491,,1,,,700,
NSR:StopPlace:43908,Bruholtveien,62.956981,9.775737,,1,,,700,
NSR:StopPlace:43909,Brukseier Olsens vei,63.450803,10.313985,,1,,,700,
NSR:StopPlace:43910,Fossbakken,63.123825,10.243934,,1,,,700,
NSR:StopPlace:43911,Brukseier Olsens vei 1,63.450458,10.314578,,1,,,700,
NSR:StopPlace:43912,Brukseier Olsens vei 40,63.450497,10.305150,,1,,,700,
NSR:StopPlace:43913,Brukseier Olsens vei 50,63.449840,10.304137,,1,,,700,
NSR:StopPlace:43914,Fossbrua,63.623696,10.044158,,1,,,700,
NSR:StopPlace:43915,Brundalen,63.417689,10.485541,,1,,,700,
NSR:StopPlace:43916,Charlottenlund vgs,63.419835,10.484824,,1,,,700,
NSR:StopPlace:43917,Fossegrenda,63.389037,10.399303,,1,,,700,
NSR:StopPlace:43918,Brundalen sykehjem,63.416118,10.486096,,1,,,700,
NSR:StopPlace:43919,Fossestua,62.938347,10.190137,,1,,,700,
NSR:StopPlace:43920,Bruråk,63.349329,10.496584,,1,,,700,
NSR:StopPlace:43921,Brynhildsvoll,62.685581,11.747629,,1,,,700,
NSR:StopPlace:43923,Brålia,63.348982,10.186955,,1,,,700,
NSR:StopPlace:43924,Bræk,62.968333,10.177096,,1,,,700,
NSR:StopPlace:43925,Fossheim,62.537918,9.598467,,1,,,700,
NSR:StopPlace:43926,Brænne,63.446465,10.326768,,1,,,700,
NSR:StopPlace:43928,Brødreskift,63.500316,9.958264,,1,,,700,
NSR:StopPlace:43929,Brøset Hageby,63.421835,10.450025,,1,,,700,
NSR:StopPlace:43930,Fosskrysset,63.109093,10.235403,,1,,,700,
NSR:StopPlace:43931,Brøsetflata,63.423561,10.454801,,1,,,700,
NSR:StopPlace:43933,Fosslykkja,63.250991,9.726458,,1,,,700,
NSR:StopPlace:43935,Brøttem gård,63.253937,10.503399,,1,,,700,
NSR:StopPlace:43936,Brøttemsmarka,63.249000,10.486434,,1,,,700,
NSR:StopPlace:43937,Fossløkken,63.128031,10.244614,,1,,,700,
NSR:StopPlace:43938,Brøttemsåsen,63.256787,10.513586,,1,,,700,
NSR:StopPlace:43939,Buakrysset,63.693237,8.470813,,1,,,700,
NSR:StopPlace:43940,Framveien,63.415772,10.362422,,1,,,700,
NSR:StopPlace:43941,Buan,63.497732,10.001442,,1,,,700,
NSR:StopPlace:43942,Buan,62.870148,10.044781,,1,,,700,
NSR:StopPlace:43943,Fredagsvik,63.745285,8.837130,,1,,,700,
NSR:StopPlace:43944,Buenget,63.384982,10.357167,,1,,,700,
NSR:StopPlace:43946,Fredlyveien,63.337422,10.060098,,1,,,700,
NSR:StopPlace:43948,Bukkvollan,63.407622,10.348201,,1,,,700,
