from_stop_id,from_trip_id,to_stop_id,to_trip_id,transfer_type
NSR:Quay:74982,ATB:ServiceJourney:1_210927153332098_6011,NSR:Quay:74982,ATB:ServiceJourney:41_210927153338490_6006,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153332101_6015,NSR:Quay:74982,ATB:ServiceJourney:41_210927153343887_6008,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153332105_6019,NSR:Quay:74982,ATB:ServiceJourney:41_210927153343889_6010,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153332109_6023,NSR:Quay:74982,ATB:ServiceJourney:41_210927153343891_6012,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153332113_6027,NSR:Quay:74982,ATB:ServiceJourney:41_210927153343893_6014,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153332117_6031,NSR:Quay:74982,ATB:ServiceJourney:41_210927153343895_6016,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153332121_6035,NSR:Quay:74982,ATB:ServiceJourney:41_210927153343897_6018,1
NSR:Quay:74648,ATB:ServiceJourney:311_220215112873899_82,NSR:Quay:74648,ATB:ServiceJourney:310_220125140233901_1074,1
NSR:Quay:74648,ATB:ServiceJourney:311_220215112873899_82,NSR:Quay:74648,ATB:ServiceJourney:310_220103105891718_74,1
NSR:Quay:74648,ATB:ServiceJourney:311_220127176179562_7004,NSR:Quay:74648,ATB:ServiceJourney:310_220125140233914_9006,1
NSR:Quay:74648,ATB:ServiceJourney:311_220125140241492_36,NSR:Quay:74648,ATB:ServiceJourney:310_220125140235964_1080,1
NSR:Quay:71412,ATB:ServiceJourney:311_220103105896354_16,NSR:Quay:71412,ATB:ServiceJourney:340_220103105891821_16,1
NSR:Quay:74648,ATB:ServiceJourney:311_220125140238557_56,NSR:Quay:74648,ATB:ServiceJourney:310_220125140235970_1094,1
NSR:Quay:74648,ATB:ServiceJourney:311_220125140238557_56,NSR:Quay:74648,ATB:ServiceJourney:310_220125140233890_1052,1
NSR:Quay:74648,ATB:ServiceJourney:311_220125140238556_54,NSR:Quay:74648,ATB:ServiceJourney:310_220125140233888_1048,1
NSR:Quay:74648,ATB:ServiceJourney:311_220125140238550_44,NSR:Quay:74648,ATB:ServiceJourney:310_220125140233881_1036,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153332015_47,NSR:Quay:74982,ATB:ServiceJourney:41_210927153338442_36,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153332020_51,NSR:Quay:74982,ATB:ServiceJourney:41_210927153338444_40,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153332023_55,NSR:Quay:74982,ATB:ServiceJourney:41_210927153343962_44,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153332049_73,NSR:Quay:74982,ATB:ServiceJourney:41_210927153338459_62,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153332055_77,NSR:Quay:74982,ATB:ServiceJourney:41_210927153338461_66,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153332061_81,NSR:Quay:74982,ATB:ServiceJourney:41_210927153338464_70,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153332065_85,NSR:Quay:74982,ATB:ServiceJourney:41_210927153338466_74,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153332069_89,NSR:Quay:74982,ATB:ServiceJourney:41_210927153338468_78,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153332074_93,NSR:Quay:74982,ATB:ServiceJourney:41_210927153338469_80,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153332077_97,NSR:Quay:74982,ATB:ServiceJourney:41_210927153343959_86,1
NSR:Quay:74648,ATB:ServiceJourney:311_220125140238567_76,NSR:Quay:74648,ATB:ServiceJourney:310_220103105891715_68,1
NSR:Quay:74648,ATB:ServiceJourney:311_220125140238565_72,NSR:Quay:74648,ATB:ServiceJourney:310_220125140233897_1066,1
NSR:Quay:74648,ATB:ServiceJourney:311_220125140238563_70,NSR:Quay:74648,ATB:ServiceJourney:310_220125140233896_1064,1
NSR:Quay:74648,ATB:ServiceJourney:311_220125140238562_66,NSR:Quay:74648,ATB:ServiceJourney:310_220103105891713_64,1
NSR:Quay:74648,ATB:ServiceJourney:311_220125140240355_6014,NSR:Quay:74648,ATB:ServiceJourney:310_220103105891724_6012,1
NSR:Quay:74648,ATB:ServiceJourney:311_220125140240351_6002,NSR:Quay:74648,ATB:ServiceJourney:310_220125140235945_8002,1
NSR:Quay:102047,ATB:ServiceJourney:311_220103105898184_6009,NSR:Quay:102047,ATB:ServiceJourney:670_220103105899656_6006,1
NSR:Quay:102047,ATB:ServiceJourney:311_220103105898181_6001,NSR:Quay:102047,ATB:ServiceJourney:670_220103105899662_6002,1
NSR:Quay:102047,ATB:ServiceJourney:311_220103105896420_73,NSR:Quay:102047,ATB:ServiceJourney:670_220125140241840_14,1
NSR:Quay:71416,ATB:ServiceJourney:340_220103105891850_1,NSR:Quay:71416,ATB:ServiceJourney:311_220103105896390_7,1
NSR:Quay:102047,ATB:ServiceJourney:311_220103105898198_3,NSR:Quay:102047,ATB:ServiceJourney:7701_220103105903992_3,1
NSR:Quay:102047,ATB:ServiceJourney:311_220103105899341_5,NSR:Quay:102047,ATB:ServiceJourney:670_220103105899665_2,1
NSR:Quay:102047,ATB:ServiceJourney:311_220103105898190_7007,NSR:Quay:102047,ATB:ServiceJourney:670_220103105899666_7002,1
NSR:Quay:75658,ATB:ServiceJourney:1_211220096139944_117,NSR:Quay:75658,ATB:ServiceJourney:70_211220096153255_49,1
NSR:Quay:75658,ATB:ServiceJourney:1_211220096140013_6001,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290444_6001,1
NSR:Quay:75658,ATB:ServiceJourney:1_211220096140018_6011,NSR:Quay:75658,ATB:ServiceJourney:70_211220096153266_6007,1
NSR:Quay:75658,ATB:ServiceJourney:1_211220096140020_6015,NSR:Quay:75658,ATB:ServiceJourney:70_211220096153267_6009,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153331967_7,NSR:Quay:74982,ATB:ServiceJourney:41_210927153344236_4,1
NSR:Quay:75658,ATB:ServiceJourney:1_211220096140026_6027,NSR:Quay:75658,ATB:ServiceJourney:70_211220096153269_6013,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153331973_11,NSR:Quay:74982,ATB:ServiceJourney:41_210927153338422_8,1
NSR:Quay:75658,ATB:ServiceJourney:1_211220096140081_6137,NSR:Quay:75658,ATB:ServiceJourney:70_211220096153287_6067,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153331979_15,NSR:Quay:74982,ATB:ServiceJourney:41_210927153338424_10,1
NSR:Quay:75658,ATB:ServiceJourney:1_211220096140087_6149,NSR:Quay:75658,ATB:ServiceJourney:70_211220096153372_6075,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153331985_19,NSR:Quay:74982,ATB:ServiceJourney:41_210927153338428_12,1
NSR:Quay:75658,ATB:ServiceJourney:1_211220096140092_6159,NSR:Quay:75658,ATB:ServiceJourney:70_211220096153373_6081,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153331991_23,NSR:Quay:74982,ATB:ServiceJourney:41_210927153338430_14,1
NSR:Quay:75658,ATB:ServiceJourney:1_211220096140095_6165,NSR:Quay:75658,ATB:ServiceJourney:70_211220096153374_6087,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153331996_27,NSR:Quay:74982,ATB:ServiceJourney:41_210927153338432_16,1
NSR:Quay:75658,ATB:ServiceJourney:1_211220096140098_6171,NSR:Quay:75658,ATB:ServiceJourney:70_211220096153375_6093,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153331999_31,NSR:Quay:74982,ATB:ServiceJourney:41_210927153338434_20,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153332003_35,NSR:Quay:74982,ATB:ServiceJourney:41_210927153338436_24,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153332008_39,NSR:Quay:74982,ATB:ServiceJourney:41_210927153338438_28,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153332011_43,NSR:Quay:74982,ATB:ServiceJourney:41_210927153338440_32,1
NSR:Quay:71416,ATB:ServiceJourney:340_220103105891859_19,NSR:Quay:71416,ATB:ServiceJourney:311_220103105896404_39,1
NSR:Quay:71416,ATB:ServiceJourney:340_220103105891854_9,NSR:Quay:71416,ATB:ServiceJourney:311_220103105898201_21,1
NSR:Quay:71416,ATB:ServiceJourney:340_220103105891853_37,NSR:Quay:71416,ATB:ServiceJourney:311_220103105896408_43,1
NSR:Quay:102047,ATB:ServiceJourney:311_220103105896420_73,NSR:Quay:102047,ATB:ServiceJourney:430_220103105899381_4100,1
NSR:Quay:71412,ATB:ServiceJourney:311_220103105896385_78,NSR:Quay:71412,ATB:ServiceJourney:340_220103105891835_26,1
NSR:Quay:102047,ATB:ServiceJourney:311_220125140238582_23,NSR:Quay:102047,ATB:ServiceJourney:430_220103105896545_14,1
NSR:Quay:102047,ATB:ServiceJourney:311_220103105899314_45,NSR:Quay:102047,ATB:ServiceJourney:430_220103105896546_4,1
NSR:Quay:102047,ATB:ServiceJourney:311_220103105898184_6009,NSR:Quay:102047,ATB:ServiceJourney:430_220125140238735_6004,1
NSR:Quay:102047,ATB:ServiceJourney:311_220103105898181_6001,NSR:Quay:102047,ATB:ServiceJourney:430_220103105896551_6002,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277325_7087,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290488_7055,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277328_7093,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290489_7059,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277329_7095,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290533_7061,1
NSR:Quay:75658,ATB:ServiceJourney:1_211220096139918_65,NSR:Quay:75658,ATB:ServiceJourney:70_211220096153248_25,1
NSR:Quay:75658,ATB:ServiceJourney:1_220111125008101_7037,NSR:Quay:75658,ATB:ServiceJourney:14_220113129894807_7031,1
NSR:Quay:75658,ATB:ServiceJourney:1_211220096139921_71,NSR:Quay:75658,ATB:ServiceJourney:70_211220096153249_27,1
NSR:Quay:75658,ATB:ServiceJourney:1_220111125008103_7039,NSR:Quay:75658,ATB:ServiceJourney:14_220113129894809_7033,1
NSR:Quay:75658,ATB:ServiceJourney:1_211220096139924_77,NSR:Quay:75658,ATB:ServiceJourney:70_211220096153250_29,1
NSR:Quay:75658,ATB:ServiceJourney:1_220111125008105_7041,NSR:Quay:75658,ATB:ServiceJourney:14_220113129894811_7035,1
NSR:Quay:75658,ATB:ServiceJourney:1_211220096139927_83,NSR:Quay:75658,ATB:ServiceJourney:70_211220096153251_31,1
NSR:Quay:75658,ATB:ServiceJourney:1_220111125008106_7043,NSR:Quay:75658,ATB:ServiceJourney:14_220113129894813_7037,1
NSR:Quay:75658,ATB:ServiceJourney:1_211220096139930_89,NSR:Quay:75658,ATB:ServiceJourney:70_211220096153252_33,1
NSR:Quay:75658,ATB:ServiceJourney:1_220111125008108_7045,NSR:Quay:75658,ATB:ServiceJourney:14_220113129894815_7039,1
NSR:Quay:75658,ATB:ServiceJourney:1_211220096139935_99,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290503_37,1
NSR:Quay:75658,ATB:ServiceJourney:1_220111125008110_7047,NSR:Quay:75658,ATB:ServiceJourney:14_220113129894816_7041,1
NSR:Quay:75658,ATB:ServiceJourney:1_211220096139938_105,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290435_41,1
NSR:Quay:75658,ATB:ServiceJourney:1_220111125008112_7049,NSR:Quay:75658,ATB:ServiceJourney:14_220113129894818_7043,1
NSR:Quay:75658,ATB:ServiceJourney:1_220111125008114_7051,NSR:Quay:75658,ATB:ServiceJourney:14_220113129894820_7045,1
NSR:Quay:75658,ATB:ServiceJourney:1_220111127750700_6093,NSR:Quay:75658,ATB:ServiceJourney:14_210927153349895_6063,1
NSR:Quay:74982,ATB:ServiceJourney:1_210927153331965_3,NSR:Quay:74982,ATB:ServiceJourney:41_210927153338417_2,1
NSR:Quay:102047,ATB:ServiceJourney:311_220103105896412_55,NSR:Quay:102047,ATB:ServiceJourney:670_220103105899653_10,1
NSR:Quay:102047,ATB:ServiceJourney:311_220103105896410_49,NSR:Quay:102047,ATB:ServiceJourney:670_220125140241836_10,1
NSR:Quay:102047,ATB:ServiceJourney:311_220103105896410_49,NSR:Quay:102047,ATB:ServiceJourney:670_220103105899660_8,1
NSR:Quay:71412,ATB:ServiceJourney:311_220125140238556_54,NSR:Quay:71412,ATB:ServiceJourney:452_220125140240273_1009,1
NSR:Quay:71406,ATB:ServiceJourney:350_220103105896780_10,NSR:Quay:71406,ATB:ServiceJourney:452_220103105898082_2,1
NSR:Quay:71405,ATB:ServiceJourney:350_220103105896768_9,NSR:Quay:71405,ATB:ServiceJourney:452_220103105896835_11,1
NSR:Quay:71405,ATB:ServiceJourney:350_220103105896767_7,NSR:Quay:71405,ATB:ServiceJourney:452_220103105896833_5,1
NSR:Quay:74649,ATB:ServiceJourney:350_220125140238966_1016,NSR:Quay:74649,ATB:ServiceJourney:311_220103105896410_49,1
NSR:Quay:71405,ATB:ServiceJourney:350_220103105896767_7,NSR:Quay:71405,ATB:ServiceJourney:5521_220103105900152_4,1
NSR:Quay:72767,ATB:ServiceJourney:350_220103105896767_7,NSR:Quay:72767,ATB:ServiceJourney:5501_220103105900127_7,1
NSR:Quay:71406,ATB:ServiceJourney:350_220125140238963_1010,NSR:Quay:71406,ATB:ServiceJourney:452_220125140240265_1002,1
NSR:Quay:71405,ATB:ServiceJourney:350_220125140238950_1007,NSR:Quay:71405,ATB:ServiceJourney:452_220125140239016_1005,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277294_7027,NSR:Quay:75658,ATB:ServiceJourney:70_211220096153297_7015,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277297_7033,NSR:Quay:75658,ATB:ServiceJourney:70_211220096153298_7019,1
NSR:Quay:74649,ATB:ServiceJourney:350_220125140238960_1004,NSR:Quay:74649,ATB:ServiceJourney:311_220103105898200_13,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277300_7039,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290480_7023,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277303_7045,NSR:Quay:75658,ATB:ServiceJourney:70_211220096153300_7027,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277307_7051,NSR:Quay:75658,ATB:ServiceJourney:70_211220096153301_7031,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277310_7057,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290483_7035,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277313_7063,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290484_7039,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277316_7069,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290485_7043,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277319_7075,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290486_7047,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277322_7081,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290487_7051,1
NSR:Quay:74803,ATB:ServiceJourney:410_220103105891905_2,NSR:Quay:74803,ATB:ServiceJourney:460_220103105899427_4,1
NSR:Quay:71416,ATB:ServiceJourney:340_220103105891864_27,NSR:Quay:71416,ATB:ServiceJourney:311_220125140238600_65,1
NSR:Quay:71416,ATB:ServiceJourney:340_220103105891863_25,NSR:Quay:71416,ATB:ServiceJourney:311_220103105896414_61,1
NSR:Quay:71416,ATB:ServiceJourney:340_220103105891862_23,NSR:Quay:71416,ATB:ServiceJourney:311_220103105896412_55,1
NSR:Quay:71416,ATB:ServiceJourney:340_220103105891861_39,NSR:Quay:71416,ATB:ServiceJourney:311_220103105896409_47,1
NSR:Quay:73194,ATB:ServiceJourney:340_220103105893705_10,NSR:Quay:73194,ATB:ServiceJourney:5473_220103105899723_2,1
NSR:Quay:75432,ATB:ServiceJourney:340_220103105903683_32,NSR:Quay:75432,ATB:ServiceJourney:5005_220103105892559_5,1
NSR:Quay:75432,ATB:ServiceJourney:340_220103105891827_14,NSR:Quay:75432,ATB:ServiceJourney:5005_220103105892560_7,1
NSR:Quay:71416,ATB:ServiceJourney:340_220103105893812_13,NSR:Quay:71416,ATB:ServiceJourney:311_220103105896388_1,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277065_3,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347234_3,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277067_7,NSR:Quay:75658,ATB:ServiceJourney:70_211220096153246_5,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277095_59,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290428_23,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277191_247,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290512_121,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277195_6005,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290445_6003,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277203_6021,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290449_6011,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277203_6021,NSR:Quay:75658,ATB:ServiceJourney:70_211220096153268_6011,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277285_7009,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347276_7003,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277288_7015,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290476_7007,1
NSR:Quay:75658,ATB:ServiceJourney:1_211028073277291_7021,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290477_7011,1
NSR:Quay:74649,ATB:ServiceJourney:350_220125140238959_1002,NSR:Quay:74649,ATB:ServiceJourney:311_220125140238571_1,1
NSR:Quay:73194,ATB:ServiceJourney:340_220103105903684_98,NSR:Quay:73194,ATB:ServiceJourney:5473_220103105901103_14,1
NSR:Quay:72152,ATB:ServiceJourney:422_220103105903222_28,NSR:Quay:72152,ATB:ServiceJourney:5210_220103105892745_18,1
NSR:Quay:72152,ATB:ServiceJourney:422_220103105891972_12,NSR:Quay:72152,ATB:ServiceJourney:5210_220103105892743_10,1
NSR:Quay:72152,ATB:ServiceJourney:422_220103105891972_12,NSR:Quay:72152,ATB:ServiceJourney:5210_220103105892742_8,1
NSR:Quay:75168,ATB:ServiceJourney:422_220103105903217_27,NSR:Quay:75168,ATB:ServiceJourney:5209_220103105892739_9,1
NSR:Quay:72152,ATB:ServiceJourney:422_220103105903222_28,NSR:Quay:72152,ATB:ServiceJourney:5211_220103105892335_16,1
NSR:Quay:72152,ATB:ServiceJourney:422_220103105891972_12,NSR:Quay:72152,ATB:ServiceJourney:5211_220103105903306_18,1
NSR:Quay:72152,ATB:ServiceJourney:422_220103105891972_12,NSR:Quay:72152,ATB:ServiceJourney:5211_220103105892333_10,1
NSR:Quay:75168,ATB:ServiceJourney:422_220103105891986_7,NSR:Quay:75168,ATB:ServiceJourney:5209_220103105892738_7,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153349698_107,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347245_73,1
NSR:Quay:74571,ATB:ServiceJourney:422_220103105903222_28,NSR:Quay:74571,ATB:ServiceJourney:5207_220103105892706_16,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153349700_111,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347318_75,1
NSR:Quay:74572,ATB:ServiceJourney:422_220103105903217_27,NSR:Quay:74572,ATB:ServiceJourney:5207_220103105892706_16,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153349701_113,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347246_77,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153349703_117,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347319_79,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153349704_119,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347247_81,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153349759_6091,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347323_6061,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153349760_6095,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347324_6065,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153349762_6097,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347274_6067,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153349764_6099,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347325_6069,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153349766_6101,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347275_6071,1
NSR:Quay:74804,ATB:ServiceJourney:420_220103105891798_6001,NSR:Quay:74804,ATB:ServiceJourney:310_220103105891774_6005,1
NSR:Quay:74804,ATB:ServiceJourney:420_220103105891794_1,NSR:Quay:74804,ATB:ServiceJourney:310_220103105891749_27,1
NSR:Quay:74803,ATB:ServiceJourney:410_220125140235923_9008,NSR:Quay:74803,ATB:ServiceJourney:460_220125140241613_9002,1
NSR:Quay:74803,ATB:ServiceJourney:410_220125140234094_1012,NSR:Quay:74803,ATB:ServiceJourney:460_220125140241610_1010,1
NSR:Quay:72153,ATB:ServiceJourney:422_220103105891981_1,NSR:Quay:72153,ATB:ServiceJourney:420_220103105891795_5,1
NSR:Quay:74803,ATB:ServiceJourney:421_220103105892004_1,NSR:Quay:74803,ATB:ServiceJourney:460_220103105899427_4,1
NSR:Quay:74804,ATB:ServiceJourney:420_220125140233981_8001,NSR:Quay:74804,ATB:ServiceJourney:310_220125140233957_8005,1
NSR:Quay:74804,ATB:ServiceJourney:420_220103105893454_9,NSR:Quay:74804,ATB:ServiceJourney:310_220103105893343_75,1
NSR:Quay:74803,ATB:ServiceJourney:410_220103105893740_7008,NSR:Quay:74803,ATB:ServiceJourney:460_220103105899429_7002,1
NSR:Quay:74803,ATB:ServiceJourney:410_220103105891911_12,NSR:Quay:74803,ATB:ServiceJourney:460_220103105899426_10,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153332172_6087,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347272_6059,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153332185_7009,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347276_7003,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153332218_7053,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290486_7047,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153332220_7055,NSR:Quay:75658,ATB:ServiceJourney:70_211220096153349_7049,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153332221_7057,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290487_7051,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153332223_7059,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347340_7053,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153332224_7061,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290488_7055,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153332226_7063,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347341_7057,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153332227_7065,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290489_7059,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153343033_7007,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347327_7001,1
NSR:Quay:74337,ATB:ServiceJourney:451_220103105896829_7001,NSR:Quay:74337,ATB:ServiceJourney:452_220103105898086_7004,1
NSR:Quay:74337,ATB:ServiceJourney:451_220103105896818_11,NSR:Quay:74337,ATB:ServiceJourney:452_220103105898084_8,1
NSR:Quay:74337,ATB:ServiceJourney:451_220103105896818_11,NSR:Quay:74337,ATB:ServiceJourney:452_220103105896833_5,1
NSR:Quay:74337,ATB:ServiceJourney:451_220103105896813_3,NSR:Quay:74337,ATB:ServiceJourney:452_220103105898088_3,1
NSR:Quay:72888,ATB:ServiceJourney:71_211220096149940_6027,NSR:Quay:72888,ATB:ServiceJourney:82_211220096148436_6022,1
NSR:Quay:72888,ATB:ServiceJourney:71_211028073288238_6007,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343405_6002,1
NSR:Quay:74337,ATB:ServiceJourney:451_220103105896829_7001,NSR:Quay:74337,ATB:ServiceJourney:452_220103105898094_7003,1
NSR:Quay:71941,ATB:ServiceJourney:430_220103105896547_6,NSR:Quay:71941,ATB:ServiceJourney:535_220103105899393_8,1
NSR:Quay:74337,ATB:ServiceJourney:451_220103105896813_3,NSR:Quay:74337,ATB:ServiceJourney:452_220103105898082_2,1
NSR:Quay:74337,ATB:ServiceJourney:451_220103105896812_1,NSR:Quay:74337,ATB:ServiceJourney:452_220103105896844_4,1
NSR:Quay:75432,ATB:ServiceJourney:440_220103105903474_10,NSR:Quay:75432,ATB:ServiceJourney:5005_220103105892558_3,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153332113_6027,NSR:Quay:75658,ATB:ServiceJourney:70_211028073290452_6019,1
NSR:Quay:71941,ATB:ServiceJourney:430_220103105896551_6002,NSR:Quay:71941,ATB:ServiceJourney:535_220103105899397_6002,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153332119_6033,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347255_6023,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153332125_6039,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347257_6027,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153332131_6045,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347259_6031,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153332137_6051,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347261_6035,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153332143_6057,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347263_6039,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153332149_6063,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347265_6043,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153332155_6069,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347267_6047,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153332161_6075,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347269_6051,1
NSR:Quay:75658,ATB:ServiceJourney:1_210927153332167_6081,NSR:Quay:75658,ATB:ServiceJourney:70_210927153347271_6055,1
NSR:Quay:72888,ATB:ServiceJourney:71_211220096149942_6029,NSR:Quay:72888,ATB:ServiceJourney:82_211028073285618_6024,1
NSR:Quay:102047,ATB:ServiceJourney:430_220125140238743_6001,NSR:Quay:102047,ATB:ServiceJourney:311_220103105898169_6004,1
NSR:Quay:102047,ATB:ServiceJourney:430_220125140238740_5,NSR:Quay:102047,ATB:ServiceJourney:311_220125140238549_42,1
NSR:Quay:102047,ATB:ServiceJourney:430_220103105899382_4101,NSR:Quay:102047,ATB:ServiceJourney:311_220125140238565_72,1
NSR:Quay:72888,ATB:ServiceJourney:71_211028073287206_6025,NSR:Quay:72888,ATB:ServiceJourney:82_211028073285616_6020,1
NSR:Quay:72888,ATB:ServiceJourney:71_211028073287204_6023,NSR:Quay:72888,ATB:ServiceJourney:82_211220096148434_6018,1
NSR:Quay:102047,ATB:ServiceJourney:430_220103105896558_7,NSR:Quay:102047,ATB:ServiceJourney:311_220103105896385_78,1
NSR:Quay:71941,ATB:ServiceJourney:430_220103105896547_6,NSR:Quay:71941,ATB:ServiceJourney:5300_220103105900826_1,1
